index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
167417,583,1,11/05/2015,449,1,0,0,0,4340
661469,1029,6,14/06/2014,263,1,0,0,0,2009
465530,133,5,13/12/2013,855,1,0,0,0,7715
210875,154,5,07/06/2013,681,1,1,0,0,7285
416065,651,6,18/05/2013,944,1,0,0,0,7572
98765,648,3,25/12/2013,0,0,0,c,1,0
273655,1052,3,03/04/2013,756,1,0,0,1,6351
709504,892,5,06/02/2015,956,1,1,0,0,9547
616625,128,3,20/03/2013,482,1,1,0,0,5568
365753,139,5,31/07/2015,564,1,1,0,0,5880
59713,770,5,24/05/2013,760,1,0,0,0,6662
218296,282,2,26/02/2013,560,1,0,0,0,4003
191545,530,6,31/01/2015,403,1,0,0,0,3905
695594,96,4,16/07/2015,599,1,1,0,1,6696
632257,606,5,01/02/2013,717,1,0,0,0,6998
672947,730,7,07/12/2014,0,0,0,0,0,0
549677,54,1,23/12/2013,1503,1,0,0,1,14791
87456,161,2,28/01/2014,703,1,0,0,0,5506
615680,731,3,18/09/2013,802,1,0,0,0,6508
533551,639,3,30/04/2014,690,1,1,0,0,7696
249563,33,1,19/08/2013,723,1,0,0,1,6475
545854,938,4,28/03/2013,1259,1,1,0,1,11341
203212,211,5,08/08/2014,1393,1,1,0,1,11942
375953,734,4,08/05/2014,649,1,1,0,0,6946
134714,690,3,11/06/2014,758,1,0,0,0,5408
189247,735,4,08/01/2015,611,1,1,0,0,6659
88336,1065,2,06/08/2013,476,1,0,0,1,3908
172241,1058,7,30/11/2014,0,0,0,0,0,0
291845,879,5,24/07/2015,322,1,0,0,0,3293
685158,589,4,06/06/2013,513,1,1,0,0,5310
468155,184,3,16/10/2013,506,1,0,0,0,5348
329089,379,7,26/01/2014,0,0,0,0,0,0
629271,445,4,22/05/2014,1241,1,1,0,0,8229
676490,621,6,04/01/2014,686,1,0,0,0,5300
9423,929,2,12/05/2015,729,1,0,0,0,5824
446639,304,1,18/08/2014,1010,1,1,0,1,11450
207519,899,2,08/07/2014,523,1,0,0,0,4359
674918,781,2,16/09/2014,782,1,1,0,0,6621
152386,1033,7,02/11/2014,0,0,0,0,0,0
70906,249,7,02/03/2014,0,0,0,0,0,0
506509,127,4,14/03/2013,523,1,0,0,0,3580
229737,1072,6,21/03/2015,357,1,0,0,0,3479
514404,187,6,04/01/2014,467,1,0,0,0,4306
645294,901,7,15/03/2015,0,0,0,0,0,0
110932,221,2,23/06/2015,496,1,0,0,0,4957
266659,272,7,10/08/2014,0,0,0,0,1,0
276812,1048,5,26/04/2013,523,1,1,0,0,6453
6382,135,3,30/04/2014,680,1,1,0,0,7345
244661,790,7,14/07/2013,0,0,0,0,1,0
695281,646,3,31/07/2013,814,1,1,0,1,7126
491180,628,1,13/04/2015,987,1,1,0,0,9519
300247,161,6,29/03/2014,732,1,0,0,0,6233
271488,504,4,02/10/2014,1125,1,1,0,0,9499
256199,1015,5,01/11/2013,0,0,0,a,0,0
424604,768,5,29/08/2014,1460,1,0,0,0,14020
352932,198,3,10/06/2015,266,1,0,0,0,1831
174262,850,6,05/07/2014,651,1,0,0,0,5661
504481,740,1,22/09/2014,416,1,0,0,0,4689
12414,462,4,28/11/2013,678,1,0,0,0,5283
279254,125,1,07/07/2014,1551,1,0,0,0,10744
138273,1103,2,21/04/2015,335,1,0,0,0,3919
126267,969,2,20/08/2013,447,1,0,0,1,2630
563105,994,7,15/03/2015,0,0,0,0,0,0
199730,1003,7,26/05/2013,0,0,0,0,0,0
31,1087,6,29/06/2013,622,1,0,0,0,5823
693222,141,6,02/08/2014,521,1,0,0,0,4998
625699,830,4,09/04/2015,454,1,0,0,1,4866
9920,876,5,26/12/2014,0,0,0,c,1,0
29962,251,2,03/12/2013,3269,1,1,0,0,26301
52724,45,6,05/10/2013,469,1,0,0,0,5669
557098,221,4,24/04/2014,458,1,0,0,1,4454
30567,1060,3,13/03/2013,809,1,0,0,0,5977
40701,169,7,01/03/2015,0,0,0,0,0,0
543582,949,3,14/08/2013,660,1,1,0,0,7117
1379,332,1,11/02/2013,548,1,0,0,0,3851
629895,802,5,28/06/2013,507,1,0,0,1,5733
380441,304,1,21/10/2013,1331,1,1,0,0,12425
177079,425,2,10/06/2014,477,1,0,0,1,3927
674773,10,6,04/04/2015,688,1,0,0,1,6458
338964,481,7,21/07/2013,0,0,0,0,1,0
480328,47,1,18/03/2013,987,1,1,0,0,9940
387458,467,4,22/01/2015,1341,1,0,0,0,10119
62613,344,1,30/06/2014,1933,1,1,0,0,16314
28019,21,5,18/01/2013,400,1,0,0,0,3649
316287,1068,7,05/04/2015,0,0,0,0,0,0
340698,66,1,20/10/2014,565,1,1,0,0,7218
127514,446,7,06/07/2014,0,0,0,0,0,0
277522,791,6,11/04/2015,723,1,0,0,0,7386
457384,724,3,24/09/2014,630,1,0,0,0,5774
586782,1038,7,08/09/2013,0,0,0,0,0,0
17966,578,7,28/12/2014,389,1,0,0,0,3428
659067,627,6,19/04/2014,861,1,0,0,1,8147
326629,313,3,28/08/2013,701,1,1,0,0,7318
628323,250,2,14/05/2013,632,1,1,0,0,7373
395496,404,2,15/04/2014,753,1,1,0,1,7546
436879,517,5,12/06/2015,611,1,0,0,0,5376
638648,591,4,03/07/2014,547,1,1,0,0,5666
345507,693,5,05/06/2015,625,1,1,0,0,7728
64883,61,3,03/09/2014,576,1,1,0,1,5852
236169,716,3,06/11/2013,417,1,1,0,0,5536
519447,26,7,22/09/2013,0,0,0,0,0,0
79212,138,6,07/12/2013,351,1,0,0,0,3504
510481,260,7,03/08/2014,0,0,0,0,0,0
211741,942,1,06/05/2013,421,1,0,0,0,4843
152341,960,6,07/03/2015,543,1,0,0,0,5819
290974,1092,7,23/03/2014,0,0,0,0,0,0
525250,536,4,14/05/2015,0,0,0,a,0,0
362114,232,2,04/02/2014,294,1,1,0,1,3627
598680,212,3,10/12/2014,442,1,0,0,0,4149
199322,349,4,15/01/2015,787,1,1,0,0,8892
336544,362,3,29/10/2014,1090,1,0,0,1,8113
219427,431,4,18/12/2014,1338,1,1,0,0,13575
527887,31,1,27/05/2013,613,1,1,0,0,6616
271246,678,4,29/01/2015,827,1,1,0,0,7983
422334,589,2,17/03/2015,645,1,1,0,0,6997
406950,665,6,18/05/2013,989,1,0,0,0,7539
61734,799,7,28/06/2015,0,0,0,0,0,0
274805,1057,6,18/05/2013,718,1,0,0,0,6701
170540,468,1,01/12/2014,920,1,1,0,0,11193
484609,6,5,24/01/2014,700,1,1,0,0,6339
655639,1106,1,22/07/2013,521,1,0,0,1,4247
323128,392,7,22/12/2013,0,0,0,0,0,0
102389,59,1,20/01/2014,824,1,1,0,0,8792
680865,479,6,19/01/2013,764,1,0,0,0,7008
352445,311,5,21/11/2014,732,1,0,0,0,7091
599363,363,3,09/01/2013,904,1,1,0,0,7152
383989,714,1,26/01/2015,368,1,1,0,0,5009
697144,512,4,20/06/2013,1273,1,1,0,0,5196
183123,802,2,31/03/2015,608,1,1,0,0,7535
449069,642,4,24/10/2013,480,1,1,0,1,3917
111672,375,1,02/03/2015,1114,1,1,0,0,14495
639516,266,5,02/08/2013,528,1,1,0,1,4495
237274,455,7,12/10/2014,0,0,0,0,0,0
5831,720,7,08/09/2013,0,0,0,0,0,0
365251,622,6,25/07/2015,257,1,0,0,0,2523
212723,177,3,24/12/2014,280,1,0,0,1,2567
349119,176,5,10/07/2015,569,1,0,0,1,4753
28266,193,3,19/03/2014,1017,1,1,0,0,8766
308881,1004,7,04/05/2014,0,0,0,0,0,0
618682,865,4,21/05/2015,648,1,1,0,0,7621
87065,378,1,25/02/2013,605,1,0,0,0,6249
569607,660,5,24/01/2014,553,1,1,0,0,5429
93227,1113,1,23/09/2013,780,1,1,0,0,7870
458769,297,7,29/09/2013,0,0,0,0,0,0
709929,168,4,07/02/2013,776,1,1,0,0,8090
262089,319,4,06/02/2014,810,1,1,0,0,7750
116756,657,5,30/05/2014,1115,1,0,0,0,9689
160665,173,5,08/02/2013,1027,1,1,0,1,8454
54159,587,2,21/04/2015,532,1,0,0,0,6661
168448,832,3,12/11/2014,506,1,1,0,0,6147
322147,903,7,22/09/2013,0,0,0,0,0,0
495409,125,2,04/03/2014,1776,1,1,0,0,14030
263700,1111,5,08/02/2013,540,1,1,0,0,6129
284766,1012,2,29/10/2013,403,1,0,0,1,3869
27029,53,6,09/11/2013,359,1,0,0,0,3043
295183,417,4,19/12/2013,962,1,1,0,0,9611
574291,422,4,31/10/2013,465,1,0,0,0,4351
644946,729,5,27/03/2015,1032,1,0,0,0,9225
646568,209,4,14/05/2015,141,1,0,a,0,1359
174125,216,3,17/09/2014,920,1,1,0,0,7837
49633,146,1,27/10/2014,689,1,0,0,0,6558
680801,270,3,26/03/2014,1015,1,0,0,0,6858
253284,1007,6,22/06/2013,896,1,0,0,0,6992
112140,676,5,04/04/2014,1906,1,1,0,0,8557
41245,1005,1,01/12/2014,1172,1,1,0,0,15652
510542,1063,2,07/01/2014,609,1,1,0,0,6372
636456,715,5,24/07/2015,627,1,0,0,1,6151
524327,927,2,11/06/2013,750,1,0,0,0,5201
559544,979,3,08/10/2014,597,1,1,0,1,6420
633496,926,2,28/10/2014,433,1,0,0,0,4921
144158,943,7,23/03/2014,0,0,0,0,0,0
422670,777,7,08/09/2013,0,0,0,0,0,0
227172,939,7,12/04/2015,0,0,0,0,0,0
8073,666,4,11/06/2015,517,1,0,0,0,5144
594412,949,2,15/01/2013,456,1,0,0,0,4378
527581,408,5,29/08/2014,410,1,0,0,1,3614
360238,643,4,30/04/2015,1419,1,1,0,0,12282
493235,431,7,13/10/2013,0,0,0,0,0,0
526654,355,3,06/05/2015,1188,1,1,0,0,9866
652597,961,4,13/02/2014,621,1,0,0,0,5203
606327,378,6,08/11/2014,1145,1,0,0,0,7373
70950,962,1,17/11/2014,849,1,0,0,0,5462
639668,474,1,22/12/2014,1308,1,0,0,1,14371
708953,428,3,27/02/2013,410,1,0,0,0,4651
532997,779,3,12/11/2014,721,1,1,0,0,7198
670754,283,1,09/03/2015,716,1,0,0,0,6769
605600,1046,6,22/02/2014,539,1,0,0,0,5834
300806,758,3,24/07/2013,648,1,0,0,0,4531
14809,1013,3,27/08/2014,431,1,0,0,0,3716
337010,235,5,29/05/2015,500,1,0,0,0,5064
635677,261,4,11/12/2014,909,1,0,0,0,7852
558909,1063,1,19/05/2014,642,1,1,0,0,6049
148974,817,4,19/06/2014,3509,1,1,0,0,24839
219336,853,5,03/10/2014,0,0,1,a,0,0
531671,1017,1,24/11/2014,1225,1,1,0,0,10226
602464,749,7,12/07/2015,0,0,0,0,0,0
262714,117,7,11/01/2015,0,0,0,0,0,0
254216,379,5,01/05/2015,0,0,1,a,0,0
614398,143,6,04/04/2015,668,1,0,0,0,7142
566692,355,6,29/06/2013,808,1,0,0,0,6788
100192,150,2,11/03/2014,571,1,0,0,0,5828
549054,899,7,26/10/2014,0,0,0,0,0,0
146126,1100,6,01/02/2014,423,1,0,0,0,3151
201208,121,3,05/06/2013,587,1,1,0,0,5879
643625,672,6,08/02/2014,1326,1,0,0,0,7722
312762,332,6,31/08/2013,212,1,0,0,0,1593
502447,892,6,25/10/2014,319,1,0,0,0,3204
237349,19,5,08/05/2015,708,1,1,0,0,7395
310845,849,2,05/08/2014,960,1,1,0,1,9437
251285,400,4,02/04/2015,1475,1,1,0,1,12311
342248,374,5,05/04/2013,743,1,0,0,1,7633
512232,369,3,07/08/2013,514,1,0,0,1,5489
96290,154,6,12/07/2014,681,1,0,0,0,7649
252437,870,7,22/12/2013,0,0,0,0,0,0
655667,603,6,04/04/2015,973,1,0,0,0,9130
661473,647,6,04/07/2015,553,1,0,0,0,4929
70752,980,7,03/02/2013,0,0,0,0,0,0
705760,522,4,14/02/2013,527,1,0,0,1,6223
272489,313,5,03/04/2015,0,0,1,b,1,0
690367,1055,1,09/09/2013,1121,1,1,0,0,10239
676521,273,3,15/10/2014,514,1,0,0,1,4303
266003,210,6,15/11/2014,340,1,0,0,0,3181
483390,1026,7,08/12/2013,0,0,0,0,0,0
210197,118,1,28/10/2013,488,1,0,0,0,4548
702298,1096,5,23/01/2015,592,1,0,0,0,4949
257045,502,2,15/10/2013,1315,1,0,0,1,8523
571994,476,7,21/07/2013,0,0,0,0,0,0
384485,120,1,29/12/2014,746,1,0,0,1,6900
590522,84,3,13/11/2013,1405,1,0,0,0,11909
95316,105,2,27/01/2015,624,1,1,0,0,6152
275408,958,6,30/03/2013,526,1,0,0,0,4515
333203,897,4,23/05/2013,256,1,0,0,0,2417
127396,781,1,02/12/2013,1210,1,1,0,0,13951
347700,164,6,12/01/2013,396,1,0,0,0,4003
253051,601,5,08/02/2013,431,1,1,0,0,5669
459872,563,4,24/01/2013,668,1,1,0,0,5429
359979,1056,6,09/02/2013,330,1,0,0,0,2878
458500,826,5,08/03/2013,806,1,1,0,0,9045
38894,73,5,19/09/2014,502,1,1,0,0,4543
549751,648,3,09/04/2014,494,1,0,0,0,4518
175446,640,7,27/04/2014,0,0,0,0,0,0
582121,667,2,10/06/2014,823,1,0,0,0,7238
240839,251,3,26/03/2014,1890,1,0,0,0,13704
694096,781,2,13/08/2013,820,1,1,0,1,7712
479710,877,6,18/04/2015,702,1,0,0,0,5222
277560,742,3,04/06/2014,835,1,1,0,0,7772
114554,1111,6,26/10/2013,257,1,0,0,0,3294
67583,251,5,20/12/2013,3793,1,1,0,0,30019
460885,425,4,16/05/2013,405,1,1,0,0,3221
414307,304,3,28/01/2015,909,1,1,0,0,8282
422472,425,1,22/04/2013,533,1,1,0,0,4643
168118,850,7,09/02/2014,0,0,0,0,0,0
156869,752,7,07/09/2014,0,0,0,0,0,0
601491,95,2,26/03/2013,1211,1,1,0,0,10248
303363,716,3,16/01/2013,346,1,0,0,0,3857
455964,666,1,23/02/2015,509,1,0,0,0,4824
47961,317,2,16/06/2015,589,1,1,0,0,6708
382803,1021,5,29/05/2015,1140,1,0,0,0,9759
452294,984,5,03/01/2014,798,1,0,0,1,6526
572333,287,5,17/07/2015,833,1,1,0,0,8904
89783,10,5,17/01/2014,528,1,0,0,0,4834
636361,336,7,28/04/2013,0,0,0,0,0,0
324563,1016,3,24/06/2015,441,1,0,0,0,4305
109870,1061,7,23/02/2014,0,0,0,0,0,0
421553,1039,7,15/09/2013,0,0,0,0,0,0
249235,123,2,05/08/2014,1080,1,1,0,1,9181
42755,952,3,25/09/2013,472,1,1,0,0,5800
214197,750,5,03/07/2015,389,1,1,0,0,4969
137710,4,7,14/12/2014,0,0,0,0,0,0
223509,99,2,07/07/2015,394,1,0,0,0,4060
574262,707,1,18/11/2013,1141,1,1,0,0,11133
90941,263,3,18/06/2014,379,1,1,0,1,4116
492506,329,1,29/04/2013,769,1,1,0,0,9085
688518,576,6,12/04/2014,936,1,0,0,0,6715
356367,898,5,20/09/2013,660,1,0,0,0,5767
61691,47,2,07/10/2014,995,1,1,0,0,8375
438619,1021,6,03/05/2014,1268,1,0,0,0,10409
324062,238,1,28/01/2013,1024,1,0,0,0,6498
211373,835,1,25/08/2014,488,1,0,0,0,3661
367265,362,2,05/08/2014,1220,1,1,0,1,10603
433002,432,6,22/06/2013,946,1,0,0,0,7097
194393,268,1,19/08/2013,600,1,0,0,0,5074
239367,263,4,01/08/2013,314,1,1,0,1,3255
519086,100,1,27/01/2014,528,1,0,0,0,5185
389940,1031,4,27/11/2014,423,1,1,0,0,4812
164035,933,5,18/01/2013,813,1,0,0,0,6299
188802,522,4,18/04/2013,551,1,0,0,0,6433
619217,889,5,24/10/2014,590,1,1,0,0,6099
225434,764,3,22/07/2015,458,1,0,0,0,4466
51079,956,3,30/04/2014,867,1,1,0,0,7453
235848,642,7,24/08/2014,0,0,0,0,0,0
211927,106,7,14/04/2013,0,0,0,0,0,0
179794,837,6,27/09/2014,252,1,0,0,0,1978
676954,1069,6,05/01/2013,375,1,0,0,0,3295
523980,329,4,25/07/2013,522,1,0,0,1,5057
120672,874,6,01/06/2013,544,1,0,0,0,5861
348027,657,2,21/01/2014,852,1,1,0,0,7421
308230,839,5,29/05/2015,542,1,0,0,0,4989
287188,792,4,19/09/2013,597,1,0,0,0,5593
598051,467,5,21/03/2014,1309,1,1,0,0,10591
637752,799,2,01/10/2013,852,1,0,0,0,8320
445529,236,4,16/10/2014,798,1,0,0,0,6192
519612,961,2,07/01/2014,753,1,1,0,1,9046
80017,529,2,20/08/2013,668,1,0,0,0,5791
557024,835,5,22/08/2014,687,1,1,0,0,5382
686935,737,2,04/03/2014,1357,1,1,0,0,12485
41029,187,5,23/01/2015,758,1,0,0,0,6709
206527,202,2,08/07/2014,407,1,0,0,0,4297
3602,873,6,26/07/2014,245,1,0,0,0,2105
349374,952,5,26/04/2013,528,1,1,0,0,6301
667625,769,7,16/06/2013,2453,1,0,0,0,9189
172462,149,3,01/05/2013,0,0,1,a,0,0
432780,837,3,17/09/2014,499,1,1,0,0,3949
18991,268,3,29/07/2015,643,1,1,0,1,6742
343624,402,5,12/12/2014,673,1,0,0,0,7309
644153,671,3,03/06/2015,710,1,1,0,1,8025
650531,351,3,17/12/2014,640,1,1,0,0,8201
407363,100,3,31/07/2013,758,1,1,0,1,8144
212091,872,2,09/12/2014,754,1,0,0,0,6878
666322,628,2,08/04/2014,671,1,0,0,1,5660
88244,415,5,28/03/2014,519,1,0,0,0,5786
75120,789,2,07/04/2015,614,1,0,0,1,6000
507212,861,5,13/03/2015,485,1,0,0,0,4365
422402,436,7,23/06/2013,0,0,0,0,0,0
622995,164,1,26/05/2014,541,1,0,0,0,4603
550354,868,3,08/04/2015,507,1,0,0,1,6836
109265,783,2,30/12/2014,706,1,0,0,1,6344
397648,654,6,28/03/2015,319,1,0,0,0,3010
368887,88,7,03/02/2013,0,0,0,0,0,0
78927,681,7,30/06/2013,0,0,0,0,0,0
343711,154,5,13/06/2014,737,1,0,0,0,7370
565273,783,7,18/01/2015,0,0,0,0,0,0
632968,1054,4,18/06/2015,647,1,1,0,0,6696
269130,186,4,10/01/2013,363,1,1,0,0,3834
404706,971,7,06/01/2013,0,0,0,0,0,0
285803,668,6,25/05/2013,1009,1,0,0,0,7484
180708,688,6,09/11/2013,164,1,0,0,0,1468
579908,333,4,15/01/2015,1256,1,1,0,0,10114
510718,109,2,29/04/2014,796,1,1,0,1,7433
652603,1039,2,08/04/2014,744,1,0,0,0,5601
479371,579,4,23/01/2014,831,1,1,0,0,7496
247595,752,4,26/03/2015,346,1,0,0,0,3773
104101,966,2,09/06/2015,598,1,0,0,0,4411
271005,150,5,08/05/2015,866,1,1,0,0,9372
337242,819,4,09/10/2014,571,1,1,0,0,6617
637214,314,2,17/02/2015,598,1,1,0,0,6701
12305,675,5,31/10/2014,502,1,0,0,0,5433
97952,231,4,03/04/2014,389,1,1,0,0,4924
52524,913,4,19/09/2013,948,1,0,0,0,6285
658621,927,3,10/07/2013,759,1,0,0,0,5171
22355,842,3,15/05/2013,1061,1,1,0,0,16661
35451,998,2,10/02/2015,491,1,0,0,0,3978
67330,527,7,08/03/2015,0,0,0,0,0,0
398858,80,3,06/03/2013,494,1,1,0,0,6529
258552,118,7,17/08/2014,0,0,0,0,0,0
118104,960,3,17/04/2013,437,1,0,0,0,4812
314330,74,7,25/05/2014,0,0,0,0,0,0
290278,1017,1,08/07/2013,1094,1,0,0,0,7525
534542,443,5,22/02/2013,589,1,1,0,0,6087
311590,594,3,26/11/2014,456,1,1,0,0,4447
408438,735,7,19/10/2014,0,0,0,0,0,0
555626,392,2,03/03/2015,830,1,1,0,0,8995
507756,355,2,17/09/2013,1026,1,0,0,0,7593
337333,534,2,22/10/2013,525,1,1,0,0,6546
473780,370,1,10/02/2014,532,1,0,0,0,5642
378220,772,7,02/11/2014,0,0,0,0,0,0
223201,663,3,15/10/2014,691,1,0,0,0,4962
125812,962,1,16/03/2015,1229,1,1,0,0,11156
523018,301,4,14/03/2013,587,1,0,0,0,4712
558833,1053,5,20/02/2015,967,1,1,0,0,8400
560982,309,5,24/05/2013,542,1,0,0,0,5525
378177,1069,6,11/10/2014,710,1,0,0,0,5117
282981,571,3,09/10/2013,531,1,1,0,0,5658
616164,627,6,14/02/2015,758,1,0,0,0,7602
307309,312,4,17/10/2013,432,1,0,0,1,3911
235921,1008,4,30/05/2013,725,1,1,0,0,5671
88689,65,2,12/11/2013,435,1,0,0,0,4233
597588,146,7,20/01/2013,0,0,0,0,0,0
242414,58,6,09/05/2015,583,1,0,0,0,6841
583291,697,4,11/12/2014,903,1,0,0,0,8712
418017,829,2,24/02/2015,625,1,0,0,0,4368
442914,735,3,28/05/2014,582,1,0,0,0,5128
12135,370,4,24/10/2013,637,1,1,0,1,7171
490507,371,6,18/05/2013,510,1,0,0,0,5675
555600,519,1,19/05/2014,560,1,1,0,0,6977
175582,867,7,13/04/2014,199,1,0,0,0,1803
49851,701,5,23/08/2013,487,1,0,0,1,4746
229961,297,1,25/05/2015,0,0,0,a,0,0
290416,974,4,25/04/2013,1504,1,1,0,0,10704
624609,1033,5,22/03/2013,1421,1,1,0,0,15511
497240,782,2,16/12/2014,722,1,1,0,0,8261
169992,535,2,05/02/2013,1197,1,1,0,0,10878
281632,966,5,30/08/2013,686,1,1,0,1,5686
613339,256,1,20/04/2015,878,1,0,0,0,6182
384431,801,4,21/02/2013,458,1,1,0,0,4720
149180,644,1,15/07/2013,1144,1,1,0,0,10906
333384,689,3,22/05/2013,616,1,0,0,0,5522
67812,236,3,23/07/2014,743,1,0,0,1,5750
281503,257,6,06/07/2013,425,1,0,0,0,3863
377927,325,4,31/07/2014,1078,1,1,0,1,10664
382399,266,2,07/01/2014,654,1,1,0,0,6192
676651,113,1,07/04/2014,703,1,0,0,0,7189
634469,752,4,09/10/2014,512,1,1,0,1,5549
54971,175,7,31/03/2013,0,0,0,0,0,0
228554,501,7,14/07/2013,0,0,0,0,0,0
475829,476,3,04/12/2013,888,1,1,0,0,8638
363796,57,7,12/10/2014,0,0,0,0,0,0
590045,138,3,26/06/2013,640,1,0,0,0,5731
434206,26,4,11/12/2014,574,1,0,0,0,5368
336661,1071,3,28/05/2014,737,1,0,0,0,5554
235278,993,2,27/08/2013,921,1,1,0,0,9161
60417,821,2,19/05/2015,1020,1,1,0,0,9185
179551,714,6,14/06/2014,320,1,0,0,0,3328
570186,401,3,27/05/2015,759,1,0,0,0,6896
112128,1110,3,21/05/2014,462,1,1,0,0,4995
646621,1074,3,23/07/2014,434,1,0,0,1,3392
364041,566,2,20/05/2014,645,1,1,0,0,6386
615224,655,3,16/10/2013,488,1,0,0,0,4671
621665,774,4,05/02/2015,786,1,1,0,0,6377
313150,110,1,24/03/2014,580,1,0,0,0,4677
225206,338,5,10/01/2014,694,1,1,0,1,8306
453825,866,5,08/02/2013,506,1,1,0,0,6877
222594,799,2,23/12/2014,1586,1,0,0,1,14339
3844,107,7,05/04/2015,0,0,0,0,1,0
670506,472,4,07/08/2014,683,1,1,0,1,5571
143672,259,7,27/04/2014,2654,1,0,0,0,13679
551517,288,7,31/05/2015,0,0,0,0,0,0
254448,618,7,28/06/2015,0,0,0,0,0,0
603465,316,5,09/05/2014,1080,1,1,0,0,12380
116312,537,5,12/12/2014,614,1,0,0,0,5695
430479,835,5,12/07/2013,645,1,0,0,0,4827
676047,5,1,15/06/2015,747,1,1,0,0,8234
554034,695,2,08/04/2014,427,1,0,0,0,3848
197518,343,1,02/09/2013,700,1,0,0,1,6623
249844,37,4,14/11/2013,668,1,0,0,0,5144
41642,7,1,23/02/2015,802,1,0,0,0,7029
145332,58,5,03/05/2013,518,1,1,0,0,6301
687434,506,6,08/02/2014,622,1,0,0,0,5328
622771,486,5,06/03/2015,576,1,1,0,0,6334
128618,163,5,12/09/2014,789,1,0,0,0,6068
576294,717,5,27/09/2013,643,1,1,0,0,6645
359287,354,5,02/05/2014,958,1,1,0,0,8566
147331,1026,6,24/01/2015,746,1,0,0,0,6230
480144,1020,2,25/11/2014,1105,1,1,0,0,9437
583110,905,4,22/05/2014,1180,1,1,0,0,8133
431394,462,1,28/10/2013,528,1,0,0,0,4129
588645,668,3,02/07/2014,1258,1,1,0,0,10223
308120,669,1,30/09/2013,371,1,0,0,0,3655
475992,186,6,07/03/2015,405,1,0,0,0,4006
170019,18,1,14/04/2014,995,1,1,0,0,9854
632796,357,7,05/07/2015,0,0,0,0,0,0
674935,602,3,25/03/2015,540,1,0,0,0,4768
625116,642,7,19/01/2014,0,0,0,0,0,0
167361,270,5,22/02/2013,1186,1,1,0,0,9055
285203,300,2,28/04/2015,1036,1,1,0,0,8979
323358,589,3,05/06/2013,519,1,1,0,0,5565
497355,482,3,06/08/2014,818,1,1,0,1,7639
296184,773,2,19/08/2014,776,1,1,0,1,6696
244929,180,6,19/04/2014,1175,1,0,0,0,9295
216092,828,6,27/06/2015,303,1,0,0,0,2543
5432,1086,3,22/05/2013,893,1,0,0,0,7741
267378,384,3,15/01/2014,870,1,0,0,0,6766
329058,185,6,11/10/2014,479,1,0,0,0,5725
674732,685,7,30/11/2014,0,0,0,0,0,0
241322,638,5,13/06/2014,582,1,0,0,1,5425
257836,785,7,15/06/2014,0,0,0,0,0,0
21440,40,3,18/12/2013,1107,1,1,0,0,10537
385122,1087,2,24/06/2014,480,1,0,0,0,4372
127642,44,6,05/04/2014,477,1,0,0,0,3850
158064,519,2,31/03/2015,676,1,1,0,0,8081
453532,360,7,24/08/2014,0,0,0,0,0,0
582191,432,5,08/03/2013,1483,1,1,0,1,11684
415030,52,1,19/08/2013,522,1,0,0,1,7303
533833,176,2,23/04/2013,703,1,1,0,0,6315
50135,802,2,14/04/2015,534,1,1,0,1,7750
702408,422,2,24/09/2013,433,1,1,0,0,4430
703402,574,5,13/09/2013,743,1,1,0,0,9973
514517,1094,3,16/01/2013,295,1,0,0,0,3364
79266,625,6,30/05/2015,557,1,0,0,0,5392
370478,329,2,23/07/2013,495,1,0,0,1,4100
53734,484,1,29/07/2013,855,1,1,0,1,8840
588758,89,5,15/11/2013,603,1,0,0,0,6454
161941,284,5,16/08/2013,575,1,1,0,1,6704
533312,987,2,15/04/2014,1080,1,1,0,1,9702
645176,189,2,16/07/2013,836,1,1,0,1,9248
502788,943,6,03/05/2014,587,1,0,0,0,6046
167399,457,2,03/06/2014,459,1,1,0,0,5343
448717,730,3,02/07/2014,1043,1,1,0,0,9795
239801,107,7,24/05/2015,0,0,0,0,0,0
702289,907,1,09/02/2015,723,1,0,0,0,5258
331399,755,2,26/02/2013,706,1,0,0,0,5686
428203,489,6,27/04/2013,280,1,0,0,0,2629
241074,167,7,10/02/2013,0,0,0,0,0,0
256223,321,2,09/12/2014,530,1,0,0,0,5183
262111,163,4,12/09/2013,882,1,1,0,0,7750
445203,871,1,14/10/2013,385,1,0,0,1,4813
544667,823,4,23/04/2015,489,1,0,0,0,4702
228192,304,6,13/06/2015,727,1,0,0,0,7068
291497,901,7,21/07/2013,0,0,0,0,0,0
310130,573,1,16/09/2013,301,1,0,0,0,3253
213362,539,4,02/01/2014,1033,1,0,0,1,9509
523809,184,5,23/08/2013,511,1,0,0,1,4803
704300,23,7,14/06/2015,0,0,0,0,0,0
381284,26,2,28/10/2014,431,1,0,0,0,4451
18934,519,7,07/09/2014,0,0,0,0,0,0
707500,788,7,02/02/2014,0,0,0,0,0,0
469976,156,5,31/05/2013,1021,1,1,0,0,9737
96240,826,4,22/01/2015,732,1,0,0,0,7121
582178,363,3,26/02/2014,814,1,0,0,0,5892
514326,666,4,11/07/2013,497,1,0,0,0,4828
408624,505,5,11/07/2014,505,1,0,0,0,3907
653324,537,2,02/07/2013,587,1,1,0,0,6435
408494,1045,5,08/08/2014,1189,1,1,0,1,9949
178065,582,1,17/02/2014,1160,1,1,0,0,11870
